27.6559011439, -82.9302601885, 0.0000000000
27.6559011439, -82.9302601885, 0.0000000000
27.1286461410, -82.5281845165, 0.0000000000
27.1286461410, -82.5281845165, 0.0000000000
26.2145508139, -81.8847249690, 0.0000000000
26.2145508139, -81.8847249690, 0.0000000000
26.0520314353, -81.7763926287, 0.0000000000
26.0520314353, -81.7763926287, 0.0000000000
23.4746365728, -80.2561857938, 0.0000000000
23.4746365728, -80.2561857938, 0.0000000000
22.9665318173, -79.9965015836, 0.0000000000
22.9665318173, -79.9965015836, 0.0000000000
22.9665318173, -79.9965015836, 0.0000000000
22.9665318173, -79.9965015836, 0.0000000000
22.0486726385, -79.5601505055, 0.0000000000
22.0486726385, -79.5601505055, 0.0000000000
21.5522441993, -79.3422207900, 0.0000000000
21.5522441993, -79.3422207900, 0.0000000000
19.7512704773, -78.6670810725, 0.0000000000
19.7512704773, -78.6670810725, 0.0000000000
19.3005306197, -78.5290407507, 0.0000000000
19.3005306197, -78.5290407507, 0.0000000000
19.3005306338, -78.5290407573, 0.0000000000
19.3005306338, -78.5290407573, 0.0000000000
18.8567296172, -78.4064374514, 0.0000000000
18.8567296172, -78.4064374514, 0.0000000000
18.4135639491, -78.2978787744, 0.0000000000
18.4135639491, -78.2978787744, 0.0000000000
17.5745156597, -78.1329301624, 0.0000000000
17.5745156597, -78.1329301624, 0.0000000000
16.7064573860, -78.0230234868, 0.0000000000
16.7064573860, -78.0230234868, 0.0000000000
16.2781351370, -77.9934521893, 0.0000000000
16.2781351370, -77.9934521893, 0.0000000000
16.2781351370, -77.9934521893, 0.0000000000
16.2781351370, -77.9934521893, 0.0000000000
15.4396596085, -77.9864952606, 0.0000000000
15.4396596085, -77.9864952606, 0.0000000000
13.1239337002, -78.3604933541, 0.0000000000
13.1239337002, -78.3604933541, 0.0000000000
12.7569433737, -78.4780907634, 0.0000000000
12.7569433737, -78.4780907634, 0.0000000000
12.3983961298, -78.6094646745, 0.0000000000
12.3983961298, -78.6094646745, 0.0000000000
12.0484426315, -78.7537010551, 0.0000000000
12.0484426315, -78.7537010551, 0.0000000000
11.3792146885, -79.0745140185, 0.0000000000
11.3792146885, -79.0745140185, 0.0000000000
10.1638912209, -79.8122577087, 0.0000000000
10.1638912209, -79.8122577087, 0.0000000000
9.5991100604, -80.2246743815, 0.0000000000
9.5991100604, -80.2246743815, 0.0000000000
8.5890360848, -81.0741857785, 0.0000000000
8.5890360848, -81.0741857785, 0.0000000000
8.3499037383, -81.2965189226, 0.0000000000
8.3499037383, -81.2965189226, 0.0000000000
8.1188616949, -81.5191099915, 0.0000000000
8.1188616949, -81.5191099915, 0.0000000000
7.0495045090, -82.6503126965, 0.0000000000
7.0495045090, -82.6503126965, 0.0000000000
7.0495045090, -82.6503126965, 0.0000000000
7.0495045090, -82.6503126965, 0.0000000000
6.3143939212, -83.5271704745, 0.0000000000
6.3143939212, -83.5271704745, 0.0000000000
6.0891044309, -83.8128777823, 0.0000000000
6.0891044309, -83.8128777823, 0.0000000000
4.6711258810, -85.8162146327, 0.0000000000
4.6711258810, -85.8162146327, 0.0000000000
4.2361674695, -86.5148444553, 0.0000000000
4.2361674695, -86.5148444553, 0.0000000000
4.1626027173, -86.6378713123, 0.0000000000
4.1626027173, -86.6378713123, 0.0000000000
3.5307528355, -87.7663056212, 0.0000000000
3.5307528355, -87.7663056212, 0.0000000000
3.3343308700, -88.1496614821, 0.0000000000
3.3343308700, -88.1496614821, 0.0000000000
2.5277771194, -90.0262245110, 0.0000000000
2.5277771194, -90.0262245110, 0.0000000000
2.4330100828, -90.3081329913, 0.0000000000
2.4330100828, -90.3081329913, 0.0000000000
2.3540448581, -90.5649148819, 0.0000000000
2.3540448581, -90.5649148819, 0.0000000000
2.2307222715, -91.0309873341, 0.0000000000
2.2307222715, -91.0309873341, 0.0000000000
2.1142802288, -91.6492805190, 0.0000000000
2.1142802288, -91.6492805190, 0.0000000000
2.0753899184, -92.5474935881, 0.0000000000
2.0753899184, -92.5474935881, 0.0000000000
2.0999758437, -92.7801158389, 0.0000000000
2.0999758437, -92.7801158389, 0.0000000000
2.1860000972, -93.1691305977, 0.0000000000
2.1860000972, -93.1691305977, 0.0000000000
2.2838812959, -93.4291334873, 0.0000000000
2.2838812959, -93.4291334873, 0.0000000000
2.3425758731, -93.5482080443, 0.0000000000
2.3425758731, -93.5482080443, 0.0000000000
2.8144366946, -94.1238610652, 0.0000000000
2.8144366946, -94.1238610652, 0.0000000000
3.0005652279, -94.2613443865, 0.0000000000
3.0005652279, -94.2613443865, 0.0000000000
3.1981283082, -94.3782320558, 0.0000000000
3.1981283082, -94.3782320558, 0.0000000000
3.3172163592, -94.4375543411, 0.0000000000
3.3172163592, -94.4375543411, 0.0000000000
3.6325021071, -94.5637169038, 0.0000000000
3.6325021071, -94.5637169038, 0.0000000000
4.5614558479, -94.7671040844, 0.0000000000
4.5614558479, -94.7671040844, 0.0000000000
5.0891083729, -94.8136199764, 0.0000000000
5.0891083729, -94.8136199764, 0.0000000000
5.4752558640, -94.8271841576, 0.0000000000
5.4752558640, -94.8271841576, 0.0000000000
5.5009908897, -94.8275820693, 0.0000000000
5.5009908897, -94.8275820693, 0.0000000000
6.4849142735, -94.8060693411, 0.0000000000
6.4849142735, -94.8060693411, 0.0000000000
6.7396507819, -94.7911917972, 0.0000000000
6.7396507819, -94.7911917972, 0.0000000000
6.9039539648, -94.7800248498, 0.0000000000
6.9039539648, -94.7800248498, 0.0000000000
